,label,gender,profession,ideology_binary,ideology_multiclass,tweet,cleaned_tweet
240,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"El cluster aeroespacial andaluz cuenta con más de 140 empresas, que generan más de 12.000 empleos directos y facturan anualmente 2.500 M€. Un sector sólido y eficiente, que encuentra en [HASHTAG] un espacio seguro, de confianza y próspero para seguir invirtiendo.","El cluster aeroespacial andaluz cuenta con más de 140 empresas, que generan más de 12.000 empleos directos y facturan anualmente 2.500 M€. Un sector sólido y eficiente, que encuentra en [HASHTAG] un espacio seguro, de confianza y próspero para seguir invirtiendo."
241,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Desde el Gobierno de @user continuaremos apoyando a los ayuntamientos, como hemos hecho en los últimos 4 años con la reducción de más de un 93% de la deuda que mantenía la Junta y el incremento de 130 M€ en financiación incondicionada. Alhaurín ha recibido un 15% más.","Desde el Gobierno de @user continuaremos apoyando a los ayuntamientos, como hemos hecho en los últimos 4 años con la reducción de más de un 93% de la deuda que mantenía la Junta y el incremento de 130 M€ en financiación incondicionada. Alhaurín ha recibido un 15% más."
242,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Ha sido un placer participar en el acto solidario del Club de los Leones, ""El árbol de los deseos"". Recordemos que todo lo que podamos hacer por los más vulnerables siempre será poco. Gracias infinitas a los que se esfuerzan por ayudar a los demás y organizar actos como este.","Ha sido un placer participar en el acto solidario del Club de los Leones, ""El árbol de los deseos"". Recordemos que todo lo que podamos hacer por los más vulnerables siempre será poco. Gracias infinitas a los que se esfuerzan por ayudar a los demás y organizar actos como este."
243,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"En la sede de la multinacional @user en Málaga, puntera en I+D+i y seña de la [HASHTAG] andaluza. Desde el Gobierno de la @user apoyamos a las empresas y a la innovación. En los presupuestos de 2023 habrá 900 Millones de Euros para","En la sede de la multinacional @user en Málaga, puntera en I+D+i y seña de la [HASHTAG] andaluza. Desde el Gobierno de la @user apoyamos a las empresas y a la innovación. En los presupuestos de 2023 habrá 900 Millones de Euros para"
244,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,La esperanza y la luz que dejas siempre estará viva. Descanse en Paz.,La esperanza y la luz que dejas siempre estará viva. Descanse en Paz.
245,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,Con la inauguración en [HASHTAG] del museo @user por el presidente @user  se abre una nueva puerta de grandes oportunidades para esta provincia y toda . El emprendimiento y la colaboración de las instituciones son fundamentales para la prosperidad económica.,Con la inauguración en [HASHTAG] del museo @user por el presidente @user  se abre una nueva puerta de grandes oportunidades para esta provincia y toda . El emprendimiento y la colaboración de las instituciones son fundamentales para la prosperidad económica.
246,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Este Gobierno tiene el firme propósito de atraer importantes proyectos empresariales, que, sumados a la bajada de impuestos, al esfuerzo presupuestario de apoyo a las empresas, o a infraestructuras como este Hub, consolidarán el nuevo papel de Andalucía en la economía nacional.","Este Gobierno tiene el firme propósito de atraer importantes proyectos empresariales, que, sumados a la bajada de impuestos, al esfuerzo presupuestario de apoyo a las empresas, o a infraestructuras como este Hub, consolidarán el nuevo papel de Andalucía en la economía nacional."
247,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"En la inauguración de la nueva estación del [HASHTAG] en el centro de [HASHTAG] por la ministra Raquel [POLITICIAN], que conectará este punto neurálgico de la comunidad con , [HASHTAG] y . Una infraestructura que repercutirá muy positivamente en su desarrollo económico.","En la inauguración de la nueva estación del [HASHTAG] en el centro de [HASHTAG] por la ministra Raquel [POLITICIAN], que conectará este punto neurálgico de la comunidad con , [HASHTAG] y . Una infraestructura que repercutirá muy positivamente en su desarrollo económico."
248,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"El Gobierno de España no nos regala nada: cada andaluz recibe menos que la media del resto de españoles. La política fiscal de @user es un éxito: al bajar impuestos, hay 400.000 contribuyentes nuevos, se recaudan 3.200 M€ más para lo esencial, y todos pagamos menos.","El Gobierno de España no nos regala nada: cada andaluz recibe menos que la media del resto de españoles. La política fiscal de @user es un éxito: al bajar impuestos, hay 400.000 contribuyentes nuevos, se recaudan 3.200 M€ más para lo esencial, y todos pagamos menos."
249,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,En @user me han preguntado sobre las perspectivas económicas para . Esto es lo que he contestado a @user,En @user me han preguntado sobre las perspectivas económicas para . Esto es lo que he contestado a @user
250,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,Ayer aprobamos en la Comisión de Trabajo un Proyecto de Ley para la creación de un Fondo de compensación para las víctimas del amianto. @user,Ayer aprobamos en la Comisión de Trabajo un Proyecto de Ley para la creación de un Fondo de compensación para las víctimas del amianto. @user
251,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Desde la @user ayudamos a los ayuntamientos. Y eso se demuestra aumentando las transferencias. 📈 A través de la Patrica, los municipios andaluces habrán recibido de 2019 a 2023 un total acumulado de 130 M€ más de lo que recibían con los anteriores gobiernos. ✅","Desde la @user ayudamos a los ayuntamientos. Y eso se demuestra aumentando las transferencias. :chart_increasing: A través de la Patrica, los municipios andaluces habrán recibido de 2019 a 2023 un total acumulado de 130 M€ más de lo que recibían con los anteriores gobiernos. :check_mark_button:"
252,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,En Andalucía hacemos política creíble. Comparto mi tribuna de opinión publicada hoy en las cabeceras del @user donde explico por qué nuestra tierra avanza bajo el Gobierno de @user .,En Andalucía hacemos política creíble. Comparto mi tribuna de opinión publicada hoy en las cabeceras del @user donde explico por qué nuestra tierra avanza bajo el Gobierno de @user .
253,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"☀️Esta mañana, en el programa La Mañana de Andalucía, de @user . 🎙Hablando de financiación, tributos, Fondos Europeos y sobre la situación económica en general. Con @user",":sun:Esta mañana, en el programa La Mañana de Andalucía, de @user . :studio_microphone:Hablando de financiación, tributos, Fondos Europeos y sobre la situación económica en general. Con @user"
254,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Los [HASHTAG] representan la consolidación de la reforma fiscal de la @user : frente a la subida de impuestos de la izquierda, que castiga al ciudadano, apostamos por bajarlos y ayudar a las familias andaluzas, núcleo de nuestras políticas.","Los [HASHTAG] representan la consolidación de la reforma fiscal de la @user : frente a la subida de impuestos de la izquierda, que castiga al ciudadano, apostamos por bajarlos y ayudar a las familias andaluzas, núcleo de nuestras políticas."
255,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,Os dejo mi intervención de hoy en el Congreso de los Diputados sobre la inflación. @user,Os dejo mi intervención de hoy en el Congreso de los Diputados sobre la inflación. @user
256,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Esta mañana he mantenido en [HASHTAG] una reunión con Francisco S. Guitard, CEO de la Cámara de Comercio de Texas en Europa, y Rodrigo Bocanegra, responsable de Relaciones Institucionales, de cara a plantear futuras actuaciones que redunden en el beneficio de nuestra comunidad.","Esta mañana he mantenido en [HASHTAG] una reunión con Francisco S. Guitard, CEO de la Cámara de Comercio de Texas en Europa, y Rodrigo Bocanegra, responsable de Relaciones Institucionales, de cara a plantear futuras actuaciones que redunden en el beneficio de nuestra comunidad."
257,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Los [HASHTAG] de la @user apuestan por el desarrollo económico, con el apoyo a los sectores productivos, para los que se destina una partida que supera los 6.016 M€, lo que supone un incremento de 1.553 M€, casi un 35% más que en los presupuestos de 2022.","Los [HASHTAG] de la @user apuestan por el desarrollo económico, con el apoyo a los sectores productivos, para los que se destina una partida que supera los 6.016 M€, lo que supone un incremento de 1.553 M€, casi un 35% más que en los presupuestos de 2022."
258,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Málaga tendrá en 2023 un presupuesto de 466,6 M€. Es un 74% más que en los últimos presupuestos (2021). Habrá dinero para el metro, el tercer hospital, carreteras, colegios, para el tejado de la Catedral,infraestructuras hidráulicas, para la candidatura de la ...","Málaga tendrá en 2023 un presupuesto de 466,6 M€. Es un 74% más que en los últimos presupuestos (2021). Habrá dinero para el metro, el tercer hospital, carreteras, colegios, para el tejado de la Catedral,infraestructuras hidráulicas, para la candidatura de la ..."
259,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Gracias a [HASHTAG] y a la @user por su acogida en la presentación del ""XXIII Barómetro de Expectativas Empresariales"". En @user trabajaremos al máximo para que nuestra tierra siga avanzando en la senda de la inversión, el empleo y el progreso.","Gracias a [HASHTAG] y a la @user por su acogida en la presentación del ""XXIII Barómetro de Expectativas Empresariales"". En @user trabajaremos al máximo para que nuestra tierra siga avanzando en la senda de la inversión, el empleo y el progreso."
260,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,Esta mañana he intervenido en el [HASHTAG] para hablar sobre la situación económica actual y futura de . Muchas gracias a los consejeros de la @user  @user y @user  y a @user  presidenta de la @user  por estar hoy conmigo.,Esta mañana he intervenido en el [HASHTAG] para hablar sobre la situación económica actual y futura de . Muchas gracias a los consejeros de la @user  @user y @user  y a @user  presidenta de la @user  por estar hoy conmigo.
261,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"En [HASHTAG] seguimos apoyando y confiando en los ayuntamientos. A mejores recursos, mejores condiciones de vida para los andaluces. Por eso, desde que @user es presidente, la PATRICA se ha aumentado 10 millones cada año hasta alcanzar los 520 millones para 2023","En [HASHTAG] seguimos apoyando y confiando en los ayuntamientos. A mejores recursos, mejores condiciones de vida para los andaluces. Por eso, desde que @user es presidente, la PATRICA se ha aumentado 10 millones cada año hasta alcanzar los 520 millones para 2023"
262,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Junto a @user  he acudido al inicio de las obras del desdoblamiento del acceso a la hiperronda en Alhaurín de la Torre. Con una inversión de más de 1,2 M€ de @user  evitará a los ciudadanos los atascos a un acceso con picos de casi 25.000 vehículos al día.","Junto a @user  he acudido al inicio de las obras del desdoblamiento del acceso a la hiperronda en Alhaurín de la Torre. Con una inversión de más de 1,2 M€ de @user  evitará a los ciudadanos los atascos a un acceso con picos de casi 25.000 vehículos al día."
263,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,Hasta junio de 2022 hemos certificado unos 1.300 M€ en fondos europeos. Casi la misma cantidad en 6 meses que lo que se certificó de 2015 a 2018. A final de 2022 seguramente batiremos un nuevo récord. Batimos el récord en 2021 y lo volveremos a hacer en 2022.,Hasta junio de 2022 hemos certificado unos 1.300 M€ en fondos europeos. Casi la misma cantidad en 6 meses que lo que se certificó de 2015 a 2018. A final de 2022 seguramente batiremos un nuevo récord. Batimos el récord en 2021 y lo volveremos a hacer en 2022.
264,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,Con mis compañeros de la Junta Directiva Provincial del @user . Es un gran orgullo contar con personas tan valiosas y que tanto se preocupan por su tierra. Vamos en la buena dirección.,Con mis compañeros de la Junta Directiva Provincial del @user . Es un gran orgullo contar con personas tan valiosas y que tanto se preocupan por su tierra. Vamos en la buena dirección.
265,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Batimos todos los récords también en exportaciones: hasta septiembre de este año 2022, hemos crecido un 30% respecto a 2021, superando los 32.000 M€ en ventas. Desde la @user tenemos muy claro que proseguiremos impulsando la .","Batimos todos los récords también en exportaciones: hasta septiembre de este año 2022, hemos crecido un 30% respecto a 2021, superando los 32.000 M€ en ventas. Desde la @user tenemos muy claro que proseguiremos impulsando la ."
266,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Con la aprobación por la Comisión Europea de los Programas de Fondos Estructurales y de Inversión, que conceden a [HASHTAG] un 11,4% más, alcanzando los 8.281 M€ para 2021-2017, se inaugura un nuevo periodo de 7 años de política regional europea.","Con la aprobación por la Comisión Europea de los Programas de Fondos Estructurales y de Inversión, que conceden a [HASHTAG] un 11,4% más, alcanzando los 8.281 M€ para 2021-2017, se inaugura un nuevo periodo de 7 años de política regional europea."
267,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Doy la bienvenida también a Joaquín Gallardo, quien se suma al equipo de @user como nuevo director general de Patrimonio. Magnífico funcionario del Cuerpo de Letrados de @user  se incorpora desde el área de Asuntos Consultivos.","Doy la bienvenida también a Joaquín Gallardo, quien se suma al equipo de @user como nuevo director general de Patrimonio. Magnífico funcionario del Cuerpo de Letrados de @user  se incorpora desde el área de Asuntos Consultivos."
268,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Es un honor entregarle el proyecto de [HASHTAG] Al presidente del @user . Estos presupuestos constatan que, con menos impuestos, se pueden hacer las cuentas más sociales de la historia de Andalucía","Es un honor entregarle el proyecto de [HASHTAG] Al presidente del @user . Estos presupuestos constatan que, con menos impuestos, se pueden hacer las cuentas más sociales de la historia de Andalucía"
269,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,Es injusto que nuestra tierra esté infrafinanciada por un actual Sistema de Financiación Autonómica que es lesivo para [HASHTAG] Seguiremos reclamando al Gobierno un Fondo de Nivelación Transitorio para que se haga justicia.,Es injusto que nuestra tierra esté infrafinanciada por un actual Sistema de Financiación Autonómica que es lesivo para [HASHTAG] Seguiremos reclamando al Gobierno un Fondo de Nivelación Transitorio para que se haga justicia.
270,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Rebajas en las penas a los condenados por delitos de sedición, malversación y agresión sexual: esos sí son regalos de [POLITICIAN] a sus socios prioritarios para poder mantenerse en La Moncloa.","Rebajas en las penas a los condenados por delitos de sedición, malversación y agresión sexual: esos sí son regalos de [POLITICIAN] a sus socios prioritarios para poder mantenerse en La Moncloa."
271,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"""Esta será la legislatura de los fondos europeos. El problema es que [algunos, como los Next Generation] están mal diseñados y muchos empresarios se han quedado fuera por las trabas burocráticas"". ⏫️Es parte de la entrevista que me ha realizado @user en. @user","""Esta será la legislatura de los fondos europeos. El problema es que [algunos, como los Next Generation] están mal diseñados y muchos empresarios se han quedado fuera por las trabas burocráticas"". :fast_up_button:Es parte de la entrevista que me ha realizado @user en. @user"
272,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"En @user siempre miramos hacia el futuro, por eso es fundamental ayudar a los más jóvenes, para que mantengan la ilusión en su porvenir y que sus planes se hagan realidad.","En @user siempre miramos hacia el futuro, por eso es fundamental ayudar a los más jóvenes, para que mantengan la ilusión en su porvenir y que sus planes se hagan realidad."
273,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"🗓Reunida con el Gabinete de @user para planificar la semana 🔝Por delante, un ilusionante camino para luchar por nuestra tierra",":spiral_calendar:Reunida con el Gabinete de @user para planificar la semana :TOP_arrow:Por delante, un ilusionante camino para luchar por nuestra tierra"
274,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Ya avisamos de que no cruzaríamos nuestras líneas rojas: no subiremos impuestos ni endeudaremos en un euro más a los andaluces. Por eso, en el Consejo de Gobierno extraordinario de ayer rechazamos algunas enmiendas de la oposición al Presupuesto.","Ya avisamos de que no cruzaríamos nuestras líneas rojas: no subiremos impuestos ni endeudaremos en un euro más a los andaluces. Por eso, en el Consejo de Gobierno extraordinario de ayer rechazamos algunas enmiendas de la oposición al Presupuesto."
275,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Mi querida @user es una mujer excepcional: decidida, fuerte y dialogante. Una enamorada de su tierra, trabajadora incansable por el bienestar de los onubenses. Ella es la candidata y ella será la alcaldesa.","Mi querida @user es una mujer excepcional: decidida, fuerte y dialogante. Una enamorada de su tierra, trabajadora incansable por el bienestar de los onubenses. Ella es la candidata y ella será la alcaldesa."
276,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"Toma de posesión de @user como Delegada de la Junta de Andalucía en . Enhorabuena, y a seguir trabajando para Málaga y los malagueños. @user","Toma de posesión de @user como Delegada de la Junta de Andalucía en . Enhorabuena, y a seguir trabajando para Málaga y los malagueños. @user"
277,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,Victoria histórica del @user y del @user [HASHTAG] por hacerlo posible. Será un Gobierno moderado y para todos los andaluces. @user,Victoria histórica del @user y del @user [HASHTAG] por hacerlo posible. Será un Gobierno moderado y para todos los andaluces. @user
278,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,Detrás de un gran TRABAJO siempre hay un gran EQUIPO. Hoy he visitado la gran mayoría de las áreas de @user y he conocido a sus grandes profesionales,Detrás de un gran TRABAJO siempre hay un gran EQUIPO. Hoy he visitado la gran mayoría de las áreas de @user y he conocido a sus grandes profesionales
279,14956d2d4aa7b58109eb34318b359b47,0,2,1,2,"En la @user tenemos muy claro que el mejor ascensor social es la educación. Por eso, aumentamos su partida en los [HASHTAG] hasta alcanzar los 8.514,3 M€, lo que significa un 34,5 % más que en 2018.. Más oportunidades para todos. @user","En la @user tenemos muy claro que el mejor ascensor social es la educación. Por eso, aumentamos su partida en los [HASHTAG] hasta alcanzar los 8.514,3 M€, lo que significa un 34,5 % más que en 2018.. Más oportunidades para todos. @user"
280,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,Estoy atónita escuchando a la Ministra [POLITICIAN] hablando de justicia patriarcal…defendiendo esta campaña contra los jueces como “legítima” 😱 ¡Indignante!,Estoy atónita escuchando a la Ministra [POLITICIAN] hablando de justicia patriarcal…defendiendo esta campaña contra los jueces como “legítima” :face_screaming_in_fear: ¡Indignante!
281,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Sin seguridad no hay libertad.. Tiroteo en Alcorcón a las puertas de un colegio: la Policía dispara a un vehículo. En la calle se habla de crisis e inseguridad, no se habla de jueces, ni de igualdad de género, ni de emisiones de CO2… ¡despertad! .","Sin seguridad no hay libertad.. Tiroteo en Alcorcón a las puertas de un colegio: la Policía dispara a un vehículo. En la calle se habla de crisis e inseguridad, no se habla de jueces, ni de igualdad de género, ni de emisiones de CO2… ¡despertad! ."
282,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Hoy hemos recorrido comercios en San Fernando de Henares y Coslada escuchando a los . Les suben gasolina, luz, gas, cuotas…y no tienen margen para repercutir a sus clientes. ¡Basta ya de expoliar al que crea riqueza! Menos gasto político, menos impuestos, más apoyo.💪","Hoy hemos recorrido comercios en San Fernando de Henares y Coslada escuchando a los . Les suben gasolina, luz, gas, cuotas…y no tienen margen para repercutir a sus clientes. ¡Basta ya de expoliar al que crea riqueza! Menos gasto político, menos impuestos, más apoyo.:flexed_biceps:"
283,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"¡Buen trabajo @user ! Como en todos los trabajos hacen falta esfuerzo, dedicación, oficio y además, lo más importante: interés por mejorar la vida de los madrileños. [HASHTAG]","¡Buen trabajo @user ! Como en todos los trabajos hacen falta esfuerzo, dedicación, oficio y además, lo más importante: interés por mejorar la vida de los madrileños. [HASHTAG]"
284,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"La locura de esa agenda 2030 que nos desarma y nos hace cada vez más dependientes.. Algunos todavía no han entendido lo de la soberanía energética, por desgracia este invierno lo entenderán. Putin debe estar disfrutando viendo la estupidez de los del consenso climático.","La locura de esa agenda 2030 que nos desarma y nos hace cada vez más dependientes.. Algunos todavía no han entendido lo de la soberanía energética, por desgracia este invierno lo entenderán. Putin debe estar disfrutando viendo la estupidez de los del consenso climático."
285,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"El feminismo radical, las políticas anti familia, el materialismo y egoísmo, la falta de valores, el excesivo culto al cuerpo, la cultura de la inmediatez, la falta de raices, el urbanismo de los no-lugares que genera ciudades sin alma… Contravalores culturales","El feminismo radical, las políticas anti familia, el materialismo y egoísmo, la falta de valores, el excesivo culto al cuerpo, la cultura de la inmediatez, la falta de raices, el urbanismo de los no-lugares que genera ciudades sin alma… Contravalores culturales"
286,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,Creo que es de sentido común: cuando uno esta viendo un asalto no se queda mirando…¡actua! 😘. ¡Buenos días!,Creo que es de sentido común: cuando uno esta viendo un asalto no se queda mirando…¡actua! :face_blowing_a_kiss:. ¡Buenos días!
287,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,No es porque sea @user …pero hoy ha expuesto de forma brillante lo que es @user :un vehículo para servir a España y a los españoles. 👏👏👏👏👏👏. ¡Gracias a @user por organizar!,No es porque sea @user …pero hoy ha expuesto de forma brillante lo que es @user :un vehículo para servir a España y a los españoles. :clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:. ¡Gracias a @user por organizar!
288,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,Sin seguridad no hay . ¡Fuera ! Esta tarde acompañando a los vecinos de [HASHTAG] Villalba que están hartos de sentirse inseguros.,Sin seguridad no hay . ¡Fuera ! Esta tarde acompañando a los vecinos de [HASHTAG] Villalba que están hartos de sentirse inseguros.
289,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,Las consecuencias de las políticas progres del [POLITICAL_PARTY] y del [POLITICAL_PARTY] durante todos estos años ahora la pagamos todos sufriendo inseguridad y temor por el futuro de nuestros hijos.,Las consecuencias de las políticas progres del [POLITICAL_PARTY] y del [POLITICAL_PARTY] durante todos estos años ahora la pagamos todos sufriendo inseguridad y temor por el futuro de nuestros hijos.
290,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Te matas a trabajar, cotizas durante años, te hinchas a pagar impuestos para luego ver que esos recursos se dedican a promover la inmigración ilegal que trae inseguridad a nuestros barrios y a potenciar ""las lenguas árabe, bengalí y wólof” ¡Basta ya!","Te matas a trabajar, cotizas durante años, te hinchas a pagar impuestos para luego ver que esos recursos se dedican a promover la inmigración ilegal que trae inseguridad a nuestros barrios y a potenciar ""las lenguas árabe, bengalí y wólof” ¡Basta ya!"
291,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,Típico de sociatas: no distinguen lo público de lo privado…ni distinguen “incumplir la ley” con “incumplimiento contractual”. Conclusión: estamos gobernados por auténticos cafres…,Típico de sociatas: no distinguen lo público de lo privado…ni distinguen “incumplir la ley” con “incumplimiento contractual”. Conclusión: estamos gobernados por auténticos cafres…
292,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Es diario…las madres pasamos las noches en vela, esperando la vuelta de nuestros hijos. La inseguridad ha invadido todos los barrios. Esto hay que frenarlo y no se consigue con buenismo progre. Pobre chico, pobres padres, D.E.P","Es diario…las madres pasamos las noches en vela, esperando la vuelta de nuestros hijos. La inseguridad ha invadido todos los barrios. Esto hay que frenarlo y no se consigue con buenismo progre. Pobre chico, pobres padres, D.E.P"
293,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Los jóvenes con @user tienen ilusión, un proyecto, esperanza y eso nos hace trabajar todavía más. No estamos aquí por nosotros, estamos aquí para dejarles un modo de vida con futuro, una España mejor.🇪🇸[HASHTAG] @user","Los jóvenes con @user tienen ilusión, un proyecto, esperanza y eso nos hace trabajar todavía más. No estamos aquí por nosotros, estamos aquí para dejarles un modo de vida con futuro, una España mejor.:Spain:[HASHTAG] @user"
294,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,¡Gracias ! por tanta ilusión y por tanto cariño [HASHTAG],¡Gracias ! por tanta ilusión y por tanto cariño [HASHTAG]
295,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"No seremos obstáculo, pero estos presupuestos no llevarán la firma de [POLITICAL_PARTY].","No seremos obstáculo, pero estos presupuestos no llevarán la firma de [POLITICAL_PARTY]."
296,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"¡Gracias @user ! me ha encantado estar un rato juntos. Hasta cuando todo parece complicado siempre hay un camino para prosperar, construir y salir adelante. [HASHTAG] a nada ni a nadie😘😘🇪🇸🇪🇸🇪🇸","¡Gracias @user ! me ha encantado estar un rato juntos. Hasta cuando todo parece complicado siempre hay un camino para prosperar, construir y salir adelante. [HASHTAG] a nada ni a nadie:face_blowing_a_kiss::face_blowing_a_kiss::Spain::Spain::Spain:"
297,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Esta semana una periodista pretendía atacar a [POLITICAL_PARTY] diciendo que somos “el partido de los chats de madres”. Claro que lo somos. Y hoy, los 4 chats de madres en los que estoy, arden con el monotema: las noches de machetes. Sigan atacando a [POLITICAL_PARTY] los desconectados de la realidad.","Esta semana una periodista pretendía atacar a [POLITICAL_PARTY] diciendo que somos “el partido de los chats de madres”. Claro que lo somos. Y hoy, los 4 chats de madres en los que estoy, arden con el monotema: las noches de machetes. Sigan atacando a [POLITICAL_PARTY] los desconectados de la realidad."
298,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,Los votantes de [POLITICAL_PARTY] quieren que se tengan en cuenta sus propuestas y que no se les humille. Aquí podéis leer la entrevista que me han hecho en @user . .,Los votantes de [POLITICAL_PARTY] quieren que se tengan en cuenta sus propuestas y que no se les humille. Aquí podéis leer la entrevista que me han hecho en @user . .
299,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Hoy en la Feria de la Sierra Norte en Venturada. Fantástica iniciativa para promover el producto local e impulsar a agricultores y ganaderos. He conocido a gente admirable, fuerte, con iniciativa y ganas de prosperar, con ese espíritu saldremos adelante.","Hoy en la Feria de la Sierra Norte en Venturada. Fantástica iniciativa para promover el producto local e impulsar a agricultores y ganaderos. He conocido a gente admirable, fuerte, con iniciativa y ganas de prosperar, con ese espíritu saldremos adelante."
300,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Nosotros sí lo tenemos claro:. ¡con la izquierda, a ningún sitio!","Nosotros sí lo tenemos claro:. ¡con la izquierda, a ningún sitio!"
301,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"La izquierda encantada aplaudiendo las políticas progres…mientras, los padres sin dormir preocupados por la seguridad de nuestros hijos.","La izquierda encantada aplaudiendo las políticas progres…mientras, los padres sin dormir preocupados por la seguridad de nuestros hijos."
302,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Un abogado burgalés, campeón de debate e hípica, líder de [POLITICAL_PARTY] para las elecciones de Castilla y León","Un abogado burgalés, campeón de debate e hípica, líder de [POLITICAL_PARTY] para las elecciones de Castilla y León"
303,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Grado de ejecución de los [HASHTAG] europeos por parte de los gobiernos de la Comunidad de Madrid. En color azul los fondos disponibles, en gris lo ejecutado. ⬇️ Esperemos que los nuevos fondos sean ejecutados en su totalidad, no podemos perder oportunidades.","Grado de ejecución de los [HASHTAG] europeos por parte de los gobiernos de la Comunidad de Madrid. En color azul los fondos disponibles, en gris lo ejecutado. :down_arrow: Esperemos que los nuevos fondos sean ejecutados en su totalidad, no podemos perder oportunidades."
304,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"El demoledor testimonio de una madre que ha vivido las consecuencias de la , como la de la Comunidad de Madrid. La única forma de solucionarlo pasa por la derogación inmediata. Nosotros ya lo hemos registrado.","El demoledor testimonio de una madre que ha vivido las consecuencias de la , como la de la Comunidad de Madrid. La única forma de solucionarlo pasa por la derogación inmediata. Nosotros ya lo hemos registrado."
305,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"La Sra. @user tiene en su mano derogar la “Ley Trans” de la Comunidad de Madrid de forma inmediata.. Es muy importante proteger a nuestros niños, los padres se lo agradeceríamos.. [HASHTAG]","La Sra. @user tiene en su mano derogar la “Ley Trans” de la Comunidad de Madrid de forma inmediata.. Es muy importante proteger a nuestros niños, los padres se lo agradeceríamos.. [HASHTAG]"
306,1c21d2408fca4fd879c44394b65bc83e,0,2,1,3,"Este es el tema que nuestros políticos no saben resolver…les da igual, están a otra cosa.","Este es el tema que nuestros políticos no saben resolver…les da igual, están a otra cosa."
